"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/08/2020","AirNow","060670010","3","7.3","ug/m3 LC","30","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/09/2020","AirNow","060670010","3","7.6","ug/m3 LC","32","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/10/2020","AirNow","060670010","3","6.6","ug/m3 LC","28","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/11/2020","AirNow","060670010","3","5.7","ug/m3 LC","24","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/12/2020","AirNow","060670010","3","4.5","ug/m3 LC","19","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/13/2020","AirNow","060670010","3","5.2","ug/m3 LC","22","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/14/2020","AirNow","060670010","3","5.9","ug/m3 LC","25","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/15/2020","AirNow","060670010","3","4","ug/m3 LC","17","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/16/2020","AirNow","060670010","3","3.6","ug/m3 LC","15","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/17/2020","AirNow","060670010","3","14.2","ug/m3 LC","55","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/18/2020","AirNow","060670010","3","19.8","ug/m3 LC","67","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/19/2020","AirNow","060670010","3","32.7","ug/m3 LC","94","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/20/2020","AirNow","060670010","3","66.3","ug/m3 LC","157","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/21/2020","AirNow","060670010","3","44","ug/m3 LC","122","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/22/2020","AirNow","060670010","3","44.5","ug/m3 LC","123","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/23/2020","AirNow","060670010","3","51.2","ug/m3 LC","140","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/24/2020","AirNow","060670010","3","77.9","ug/m3 LC","163","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/25/2020","AirNow","060670010","3","39.7","ug/m3 LC","111","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/26/2020","AirNow","060670010","3","35","ug/m3 LC","99","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/27/2020","AirNow","060670010","3","22.2","ug/m3 LC","72","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/28/2020","AirNow","060670010","3","35.8","ug/m3 LC","102","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/29/2020","AirNow","060670010","3","36.2","ug/m3 LC","103","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/30/2020","AirNow","060670010","3","64","ug/m3 LC","155","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"08/31/2020","AirNow","060670010","3","56.1","ug/m3 LC","151","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/01/2020","AirNow","060670010","3","34.6","ug/m3 LC","98","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/02/2020","AirNow","060670010","3","13","ug/m3 LC","53","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/03/2020","AirNow","060670010","3","12.9","ug/m3 LC","53","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/04/2020","AirNow","060670010","3","14.7","ug/m3 LC","56","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/05/2020","AirNow","060670010","3","29.7","ug/m3 LC","88","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/06/2020","AirNow","060670010","3","63.3","ug/m3 LC","155","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/07/2020","AirNow","060670010","3","41","ug/m3 LC","115","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/08/2020","AirNow","060670010","3","48.8","ug/m3 LC","134","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/09/2020","AirNow","060670010","3","25.6","ug/m3 LC","79","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/10/2020","AirNow","060670010","3","49.9","ug/m3 LC","136","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"09/11/2020","AirNow","060670010","3","150.4","ug/m3 LC","200","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/04/2020","AQS","060670010","5","23.4","ug/m3 LC","75","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/11/2020","AQS","060670010","5","10.4","ug/m3 LC","43","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/16/2020","AQS","060670010","5","3.8","ug/m3 LC","16","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/22/2020","AQS","060670010","5","6.2","ug/m3 LC","26","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/28/2020","AQS","060670010","5","5.8","ug/m3 LC","24","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"02/03/2020","AQS","060670010","5","2.6","ug/m3 LC","11","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"02/09/2020","AQS","060670010","5","1.5","ug/m3 LC","6","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"02/16/2020","AQS","060670010","5","9.1","ug/m3 LC","38","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"02/22/2020","AQS","060670010","5","10","ug/m3 LC","42","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"02/27/2020","AQS","060670010","5","17.8","ug/m3 LC","63","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"03/04/2020","AQS","060670010","5","12.7","ug/m3 LC","52","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"03/10/2020","AQS","060670010","5","6.3","ug/m3 LC","26","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"03/16/2020","AQS","060670010","5","3.4","ug/m3 LC","14","Sacramento-1309 T Street","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.56844","-121.49311"
"01/01/2020","AQS","060670015","1","25.4","ug/m3 LC","79","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/07/2020","AQS","060670015","1","23.7","ug/m3 LC","75","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/10/2020","AQS","060670015","1","7.5","ug/m3 LC","31","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/13/2020","AQS","060670015","1","3.9","ug/m3 LC","16","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/16/2020","AQS","060670015","1","4.7","ug/m3 LC","20","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/19/2020","AQS","060670015","1","17.8","ug/m3 LC","63","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/22/2020","AQS","060670015","1","6.2","ug/m3 LC","26","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/25/2020","AQS","060670015","1","22.9","ug/m3 LC","74","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/28/2020","AQS","060670015","1","6.8","ug/m3 LC","28","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/31/2020","AQS","060670015","1","19.7","ug/m3 LC","67","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/03/2020","AQS","060670015","1","2","ug/m3 LC","8","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/06/2020","AQS","060670015","1","17.3","ug/m3 LC","62","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/09/2020","AQS","060670015","1","1","ug/m3 LC","4","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/12/2020","AQS","060670015","1","17.8","ug/m3 LC","63","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/15/2020","AQS","060670015","1","18","ug/m3 LC","63","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/18/2020","AQS","060670015","1","7.1","ug/m3 LC","30","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/21/2020","AQS","060670015","1","11","ug/m3 LC","46","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/24/2020","AQS","060670015","1","7.8","ug/m3 LC","33","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"02/27/2020","AQS","060670015","1","16.3","ug/m3 LC","60","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/01/2020","AQS","060670015","1","3.9","ug/m3 LC","16","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/04/2020","AQS","060670015","1","12.7","ug/m3 LC","52","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/07/2020","AQS","060670015","1","2.5","ug/m3 LC","10","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/10/2020","AQS","060670015","1","5.7","ug/m3 LC","24","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/13/2020","AQS","060670015","1","10.7","ug/m3 LC","45","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/16/2020","AQS","060670015","1","2.7","ug/m3 LC","11","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/19/2020","AQS","060670015","1","5","ug/m3 LC","21","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/22/2020","AQS","060670015","1","7.9","ug/m3 LC","33","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/25/2020","AQS","060670015","1","2.3","ug/m3 LC","10","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"03/31/2020","AQS","060670015","1","2.5","ug/m3 LC","10","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/03/2020","AQS","060670015","1","4.8","ug/m3 LC","20","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/06/2020","AQS","060670015","1","3.9","ug/m3 LC","16","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/12/2020","AQS","060670015","1","1","ug/m3 LC","4","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/16/2020","AQS","060670015","1","8.3","ug/m3 LC","35","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/18/2020","AQS","060670015","1","5.8","ug/m3 LC","24","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/21/2020","AQS","060670015","1","5.8","ug/m3 LC","24","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/24/2020","AQS","060670015","1","5.1","ug/m3 LC","21","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/27/2020","AQS","060670015","1","5.7","ug/m3 LC","24","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"04/30/2020","AQS","060670015","1","4.7","ug/m3 LC","20","Sacramento-Bercut Drive","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.593322","-121.503795"
"01/01/2020","AQS","060675003","3","16.5","ug/m3 LC","60","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/02/2020","AQS","060675003","3","12.7","ug/m3 LC","52","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/03/2020","AQS","060675003","3","13","ug/m3 LC","53","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/04/2020","AQS","060675003","3","12.4","ug/m3 LC","52","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/05/2020","AQS","060675003","3","9.6","ug/m3 LC","40","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/06/2020","AQS","060675003","3","9.1","ug/m3 LC","38","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/07/2020","AQS","060675003","3","16.5","ug/m3 LC","60","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/08/2020","AQS","060675003","3","10.3","ug/m3 LC","43","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/09/2020","AQS","060675003","3","7","ug/m3 LC","29","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/10/2020","AQS","060675003","3","8","ug/m3 LC","33","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/11/2020","AQS","060675003","3","8","ug/m3 LC","33","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/12/2020","AQS","060675003","3","5.2","ug/m3 LC","22","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/13/2020","AQS","060675003","3","3.6","ug/m3 LC","15","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/14/2020","AQS","060675003","3","3.7","ug/m3 LC","15","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/15/2020","AQS","060675003","3","6.6","ug/m3 LC","28","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/16/2020","AQS","060675003","3","3.8","ug/m3 LC","16","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/17/2020","AQS","060675003","3","3.4","ug/m3 LC","14","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/18/2020","AQS","060675003","3","6.5","ug/m3 LC","27","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/19/2020","AQS","060675003","3","8.2","ug/m3 LC","34","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/20/2020","AQS","060675003","3","15.7","ug/m3 LC","59","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/21/2020","AQS","060675003","3","7.1","ug/m3 LC","30","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/22/2020","AQS","060675003","3","3.7","ug/m3 LC","15","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/23/2020","AQS","060675003","3","5.3","ug/m3 LC","22","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/24/2020","AQS","060675003","3","8.8","ug/m3 LC","37","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/25/2020","AQS","060675003","3","16.7","ug/m3 LC","61","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
"01/26/2020","AQS","060675003","3","8.1","ug/m3 LC","34","Sloughhouse","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","067","Sacramento","38.494475","-121.211131"
